timestamp_ms,sample_index,ldr_raw,led_state,active_mode,scenario_tag
11800,118,1,1,1,steady_light
11900,119,1,1,1,steady_light
12000,120,1,1,1,steady_light
12100,121,1,1,1,steady_light
12202,122,0,1,1,transition_light_to_dark
12307,123,1,1,1,transition_dark_to_light
12410,124,0,1,1,transition_light_to_dark
12500,125,0,1,1,steady_dark
12600,126,0,0,1,steady_dark
12700,127,0,0,1,steady_dark
12804,128,0,0,1,steady_dark
12900,129,1,0,1,transition_dark_to_light
13000,130,0,0,1,transition_light_to_dark
13100,131,0,0,1,steady_dark
13200,132,0,0,1,steady_dark
13300,133,0,0,1,steady_dark
13400,134,0,0,1,steady_dark
13500,135,0,0,1,steady_dark
13600,136,0,0,1,steady_dark
13700,137,0,0,1,steady_dark
13800,138,0,0,1,steady_dark
13900,139,0,0,1,steady_dark
14000,140,0,0,1,steady_dark
14100,141,0,0,1,steady_dark
14200,142,0,0,1,steady_dark
14300,143,0,0,1,steady_dark
14400,144,0,0,1,steady_dark
14500,145,0,0,1,steady_dark
14600,146,0,0,1,steady_dark
14700,147,0,0,1,steady_dark
14800,148,0,0,1,steady_dark
14900,149,0,1,1,steady_dark
15000,150,0,1,1,steady_dark
15100,151,0,1,1,steady_dark
15200,152,0,1,1,steady_dark
15300,153,0,1,1,steady_dark
15400,154,0,1,1,steady_dark
15500,155,0,1,1,steady_dark
15600,156,0,1,1,steady_dark
15700,157,0,1,1,steady_dark
15800,158,0,1,1,steady_dark
15900,159,0,1,1,steady_dark
16000,160,0,0,1,steady_dark
16100,161,0,0,1,steady_dark
16200,162,0,0,1,steady_dark
16300,163,0,0,1,steady_dark
16400,164,0,0,1,steady_dark
16500,165,0,0,1,steady_dark
16600,166,0,0,1,steady_dark
16700,167,0,0,1,steady_dark
16800,168,0,0,1,steady_dark
16900,169,0,0,1,steady_dark
17000,170,0,0,1,steady_dark
17100,171,0,0,1,steady_dark
17200,172,0,0,1,steady_dark
17300,173,0,0,1,steady_dark
17400,174,0,0,1,steady_dark
17500,175,0,0,1,steady_dark
17600,176,0,0,1,steady_dark
17700,177,0,0,1,steady_dark
17800,178,0,0,1,steady_dark
17900,179,0,0,1,steady_dark
18000,180,0,0,1,steady_dark
18100,181,0,0,1,steady_dark
18200,182,1,0,1,transition_dark_to_light
18300,183,1,0,1,steady_light
18400,184,1,0,1,steady_light
18500,185,1,0,1,steady_light
18600,186,1,0,1,steady_light
18700,187,1,0,1,steady_light
18800,188,1,0,1,steady_light
18900,189,0,0,1,transition_light_to_dark
19000,190,0,0,1,steady_dark
19100,191,0,0,1,steady_dark
19200,192,0,0,1,steady_dark
